aid,author,era,nid,rank,rank_date,tags,title,vip_date,word_count,xx,yc
5212534,长瀛,架空历史,7447294,21,2023-02-14,"情有独钟,天之骄子,穿越时空,系统",我靠幼教系统名扬千古,2023-02-11,34.58万,言情,原创
3389103,今时有酒,近代现代,5324787,22,2023-02-14,"都市情缘,豪门世家,情有独钟,天之骄子",懵懂热恋,2023-02-11,11.85万,言情,原创
1655833,霜未,架空历史,4997905,23,2023-02-14,"励志人生,甜文",香草美人,2023-02-11,23.17万,言情,原创
2699867,桃以金娘,架空历史,6030312,24,2023-02-14,"相爱相杀,市井生活",皇帝今天后悔了吗,2023-02-11,12.25万,言情,原创
1565117,忆晓晓,幻想未来,6172560,38,2023-02-23,"强强,恐怖,无限流,爽文",凶夜降临[无限],2023-02-20,7.42万,言情,原创
3945439,眠星枕月,近代现代,5832468,39,2023-02-23,"灵异神怪,恐怖,三教九流,玄学",不要和阎王做交易,2023-02-20,28.66万,无CP,原创
4634700,虚舟有越,架空历史,6706644,40,2023-02-23,"穿越时空,种田文,系统,甜文",我有一个饿死鬼系统,2023-02-20,77.24万,言情,原创
5241464,荔枝园荔枝,近代现代,7486188,22,2023-02-06,"豪门世家,穿越时空,爽文,成长",我的亲友全员反派,2023-02-03,18.89万,无CP,原创
2067076,一杯就醉,近代现代,3494331,23,2023-02-06,"灵异神怪,穿越时空,娱乐圈,直播",在灵异直播间炫穷后我火了,2023-02-03,8.23万,纯爱,原创
5269065,雾空了了,近代现代,7704857,24,2023-02-06,"都市情缘,近水楼台,阴差阳错,甜文",秋风误野[电竞],2023-02-03,7.41万,言情,原创
5290849,来春,近代现代,7555915,25,2023-02-06,"都市情缘,情有独钟,破镜重圆,游戏网游",虚拟主播是我隔壁邻居,2023-02-03,25.76万,纯爱,原创
5374487,姜阿俏,近代现代,7683340,20,2023-02-07,"女强,传奇,现代架空,爽文",万人迷成为娱乐圈白月光,2023-02-04,11.21万,言情,原创
5307310,闻星鼓,幻想未来,7579181,21,2023-02-07,"年下,幻想空间,情有独钟,星际",五皇子家机械师只种蘑菇,2023-02-04,22.85万,纯爱,原创
5369416,山野行月,架空历史,7679200,19,2023-02-05,"强强,天作之合,仙侠修真,系统",认错攻略对象了怎么破,2023-02-02,11.95万,言情,原创
2042954,Ayzo,架空历史,7053213,20,2023-02-05,"恋爱合约,青梅竹马,传奇,甜文",朕当年差点把皇后卷没,2023-02-02,11.28万,言情,衍生
1993305,月下桂花酒,架空历史,3443041,21,2023-02-05,"宫廷侯爵,系统,穿书,爽文",穿成炮灰太子做修罗场主角,2023-02-02,12万,纯爱,原创
2670679,遇罗,架空历史,6723825,22,2023-02-05,"情有独钟,女配,穿书",穿成外室文里的反派正室,2023-02-02,9.81万,言情,原创
5363900,蔚弦,近代现代,7702029,18,2023-02-13,"灵异神怪,无限流,爽文,直播",非典型攻略[无限],2023-02-10,10.53万,无CP,原创
1854739,野有死鹿,近代现代,6684064,19,2023-02-13,"时代奇缘,悬疑推理,复仇虐渣,都市异闻",令行禁止,2023-02-10,10万,纯爱,原创
4374964,妖妃兮,架空历史,7547971,20,2023-02-13,"阴差阳错,青梅竹马,女配,市井生活",原来我是古早女配,2023-02-10,18.74万,言情,原创
2938478,浅陌幽兰,近代现代,6543863,21,2023-02-13,"情有独钟,甜文,穿书,异闻传说",咸鱼反派只想苟命,2023-02-10,8.58万,纯爱,原创
2936291,道是无,架空历史,7327379,22,2023-02-13,"年下,宫廷侯爵,情有独钟,天之骄子",渣了反派战神后[穿书],2023-02-10,10.52万,纯爱,原创
3964470,临江仙子o,架空历史,6363137,23,2023-02-13,"生子,天作之合,穿越时空,复仇虐渣",前夫为妾（女尊）,2023-02-10,8.87万,女尊,原创
2727906,江萝萝,近代现代,6829881,28,2023-02-26,"情有独钟,天作之合,励志人生",遇冬天,2023-02-23,13.14万,言情,原创
4151464,湖中歌,架空历史,6148414,28,2023-02-18,"情有独钟,近水楼台,仙侠修真,甜文",孽徒对我心存妄想,2023-02-15,8.41万,百合,原创
652321,最爱嗑瓜子,幻想未来,7689885,29,2023-02-18,"随身空间,末世",囤货从捡垃圾开始,2023-02-15,11.28万,言情,原创
4504271,二两鱼卷,近代现代,6588856,30,2023-02-18,"豪门世家,恋爱合约,天之骄子,业界精英",别打我主意,2023-02-15,7.47万,言情,原创
4869251,千柒染染,架空历史,7672889,31,2023-02-18,"异世大陆,穿越时空,游戏网游",[原神]转生成为帝君之女,2023-02-15,8.68万,言情,衍生
2344784,问西来意,架空历史,5015794,32,2023-02-18,"灵异神怪,天之骄子,仙侠修真,东方玄幻",战死的道侣回来了,2023-02-15,8.81万,百合,原创
3162456,虞姓某人,架空历史,6741882,40,2023-02-24,"甜文,穿书,爽文,东方玄幻",穿书不看分频是会卡bug的,2023-02-21,11.02万,言情,原创
2365986,子秾,近代现代,6496004,41,2023-02-24,"种田文,女配,穿书,年代文",穿成年代文男主的白月光后[六零],2023-02-21,12.44万,言情,原创
4995607,江南灼,近代现代,7506696,42,2023-02-24,"情有独钟,天作之合,成长,校园",十七度晚风,2023-02-21,8.8万,言情,原创
1653173,灵姝,近代现代,4357102,43,2023-02-24,"情有独钟,天之骄子,甜文,校园",从暗恋学霸开始,2023-02-21,7.69万,言情,原创
4076936,斩潮生,架空历史,6769690,44,2023-02-24,"江湖恩怨,破镜重圆,仙侠修真,穿书",师尊好怪，再看一眼[穿书],2023-02-21,20.44万,纯爱,原创
2002640,白鼠唯爱猫,架空历史,4270366,45,2023-02-24,"情有独钟,穿越时空,系统,快穿",丑攻[快穿],2023-02-21,53.39万,纯爱,原创
5194466,孟澜,架空历史,7423596,46,2023-02-24,"穿越时空,励志人生,甜文",我在皇家幼儿园带崽,2023-02-21,24.92万,言情,原创
106460,含胭,近代现代,3383755,17,2023-02-11,"豪门世家,情有独钟,现代架空,悬疑推理",唯一,2023-02-08,7.85万,言情,原创
1634460,键盘君jun,近代现代,6368232,18,2023-02-11,"豪门世家,情有独钟,娱乐圈,甜文",和影帝前任在娃综养崽后,2023-02-08,7.96万,纯爱,原创
4553323,橙子冰茶,幻想未来,7057503,12,2023-02-10,"豪门世家,因缘邂逅,星际,穿书",修罗场边缘的炮灰只想求生,2023-02-07,11.64万,纯爱,原创
4805367,快乐的鸭鸭,古色古香,7241928,13,2023-02-10,"清穿,重生",康熙的商户妻(清穿),2023-02-07,12.48万,言情,原创
3525585,不言之,近代现代,7473707,14,2023-02-10,"娱乐圈,打脸,穿书,爽文",女配后妈带崽上综艺后红了,2023-02-07,22.75万,言情,原创
4304347,大睡其觉,幻想未来,7557434,15,2023-02-10,"女强,游戏网游,爽文,魔法幻情",我，超级豆腐法师,2023-02-07,9.3万,言情,原创
2171230,以蓁如玉,架空历史,7544727,16,2023-02-10,"灵异神怪,情有独钟,重生",仙尊，你的道侣掉了,2023-02-07,13.59万,言情,原创
3191570,漫天雪浪,近代现代,6779967,17,2023-02-10,"都市情缘,情有独钟,励志人生,甜文",两攻相遇谁胖谁受,2023-02-07,11.18万,纯爱,原创
2873769,白局看客,架空历史,5014137,34,2023-02-09,"布衣生活,因缘邂逅,青梅竹马,升级流",竹马出轨后火葬场了,2023-02-06,11.81万,言情,原创
4299923,祝非台,近代现代,7311024,35,2023-02-09,"励志人生,年代文,成长,时代新风",回到东北,2023-02-06,50.58万,言情,原创
3419082,响水,近代现代,6303523,36,2023-02-09,"情有独钟,因缘邂逅,成长,逆袭",大雾四起,2023-02-06,22.64万,言情,原创
4749427,三分雨,架空历史,6940982,18,2023-02-04,"天作之合,青梅竹马,甜文",嫁给死对头竹马,2023-02-01,12.91万,言情,原创
692524,竹子吃熊猫,架空历史,7592017,19,2023-02-04,"甜文,西幻,魔法幻情",捡了个丈夫是蛇人,2023-02-01,20.15万,言情,原创
2530879,陈往昔,近代现代,5156015,20,2023-02-04,"都市情缘,娱乐圈,甜文,校园",为我弯一下,2023-02-01,11.6万,纯爱,原创
5096577,无庸君,幻想未来,7309029,21,2023-02-03,"强强,仙侠修真,星际,爽文",穿越后龙傲天靠修仙称霸全星际,2023-01-31,17.09万,纯爱,原创
3991458,木头水鬼,幻想未来,6637824,16,2023-02-02,"幻想空间,灵异神怪,甜文,爽文",万人嫌开挂后钓到美貌上神,2023-01-30,8.63万,纯爱,原创
2472539,盼生九,近代现代,7059145,17,2023-02-02,"都市情缘,破镜重圆,青梅竹马",爱你经年,2023-01-30,6.52万,言情,原创
2370677,落月无,幻想未来,7308939,18,2023-02-02,"性别转换,幻想空间,欢喜冤家,少年漫",渣二爷变成女孩子了，怎么办？,2023-01-30,23.72万,言情,衍生
1292346,暮子冰,架空历史,3464061,19,2023-02-02,"宫廷侯爵,情有独钟,天作之合,甜文",纨绔世子太撩人,2023-01-30,9.59万,言情,原创
592215,许百龄,架空历史,6799534,20,2023-02-02,"穿越时空,爽文,市井生活,科举",将军被迫科举后,2023-01-30,50.03万,言情,原创
3929629,刘一渔,近代现代,6314513,21,2023-02-02,"情有独钟,因缘邂逅,天之骄子,甜文",编织谎话,2023-01-30,18.37万,言情,原创
2370897,冬日电暖器,近代现代,7426435,16,2023-01-30,"恋爱合约,重生,甜文",重生之七十年代独生女,2023-01-27,45.97万,言情,原创
2399072,洋葱怪,架空历史,6505203,17,2023-01-30,"穿越时空,仙侠修真,系统,爽文",感同身受,2023-01-27,29.31万,纯爱,原创
2477674,许辰安,近代现代,6614403,18,2023-01-30,"年下,花季雨季,甜文,校园",是你说要装不熟,2023-01-27,11.79万,纯爱,原创
3105157,十月星稀,幻想未来,5467457,19,2023-01-30,"女配,星际,系统,基建",星际第一种树人,2023-01-27,12.88万,言情,原创
5035905,不知听,近代现代,7529501,25,2023-01-31,"情有独钟,甜文",冬恋回归线,2023-01-28,11.49万,言情,原创
4432440,岁初寒,近代现代,6953412,14,2023-02-17,"情有独钟,系统,穿书,校园",在校园文中充当工具人,2023-02-14,17.56万,纯爱,原创
2775971,我寻,架空历史,5999993,15,2023-02-17,"东方玄幻,萌宠",随便捡小狗会出大问题,2023-02-14,8.91万,言情,原创
5407660,祈芡,近代现代,7720829,16,2023-02-17,"豪门世家,娱乐圈,现代架空,都市异闻",看到老公头顶弹幕后我爆红了,2023-02-14,9.88万,言情,原创
4033601,羽漱临风,架空历史,7264383,17,2023-02-17,"强强,宫廷侯爵,情有独钟,重生",我见美人如名将,2023-02-14,13.38万,纯爱,原创
2318882,桃心向太阳,幻想未来,7673972,18,2023-02-17,"异能,女强,爽文,升级流",克系灵气复苏进行中,2023-02-14,10.44万,无CP,原创
2362611,懒寻,近代现代,3919432,19,2023-02-17,"都市情缘,娱乐圈,甜文",闪光暗恋[娱乐圈],2023-02-14,7.83万,言情,原创
1985624,十方骨,近代现代,4390967,20,2023-02-17,"都市情缘,豪门世家,破镜重圆,成长",白月光的替身不干了,2023-02-14,10.83万,纯爱,原创
2809542,ling无点墨,近代现代,6915774,21,2023-02-17,"豪门世家,情有独钟,娱乐圈",表面影帝黑粉，实际影帝老婆[穿书],2023-02-14,25.9万,纯爱,原创
4508890,此间有云,近代现代,6608610,22,2023-02-17,"女配,系统,甜文,穿书",女配在BE恋综里专心制糖,2023-02-14,8.14万,言情,原创
3758192,第几只鬼,近代现代,7639573,23,2023-02-17,"生子,豪门世家,婚恋,甜文",和前任他叔联姻后我怀崽了,2023-02-14,8.7万,纯爱,原创
4756165,干锅鸭爪,架空历史,7489928,24,2023-02-17,"灵异神怪,仙侠修真,异能,甜文",高岭之花被渣后沦为堕仙,2023-02-14,11.37万,言情,原创
4602951,与我道三安,近代现代,6708096,1,2023-01-29,"强强,悬疑推理,柯南,马甲文",当红黑双方看到弹幕后,2023-01-26,8.24万,纯爱,衍生
3716767,竹兔南山,近代现代,7632598,2,2023-01-29,"都市情缘,娱乐圈,甜文,穿书",当社恐穿成恋综撩人精,2023-01-26,6.61万,言情,原创
1972058,邈邈一黍,近代现代,6280579,3,2023-01-29,"时代奇缘,穿越时空,爽文",全家穿成年代文对照组后,2023-01-26,7万,言情,原创
2440464,天选之人,近代现代,5611162,4,2023-01-29,"娱乐圈,系统,爽文,校园",重生后我靠卷男人爆红全网[女穿男],2023-01-26,8.58万,言情,原创
3445972,星期十,近代现代,5379207,5,2023-01-29,"无限流,系统,甜文,爽文",小美人在修罗场被坏男人哄,2023-01-26,8.65万,纯爱,原创
2333811,咿芽,近代现代,5064767,6,2023-01-29,"情有独钟,甜文,成长,校园",挠心,2023-01-26,8.93万,纯爱,原创
4647178,沽酒待人归,架空历史,7586356,7,2023-01-29,"奇幻魔幻,情有独钟,西方罗曼,传奇",[希腊神话]你们不要过来啊,2023-01-26,8.11万,纯爱,衍生
1205973,夜瑜希,架空历史,3988254,8,2023-01-29,"清穿,历史衍生,系统,直播",通过直播整活我社死诸天万朝,2023-01-26,8.8万,无CP,衍生
5287963,三餐都吃卤鸡腿,架空历史,7551616,20,2023-02-01,"布衣生活,种田文,仙侠修真,美食",重生后我在修真小饭堂养老,2023-01-29,23.19万,纯爱,原创
2537461,夜妖仪,近代现代,7687846,21,2023-02-01,"综漫,齐神,文野,柯南",自称挚友的家伙越来越多,2023-01-29,9.57万,无CP,衍生
4839914,鲤鱼吃荷花,架空历史,7334769,22,2023-02-01,"穿越时空,仙侠修真,甜文,萌宠",霸道山雀俏仙尊,2023-01-29,9.48万,言情,原创
1447220,木甜,近代现代,6831185,23,2023-02-01,"豪门世家,天之骄子,励志人生,校园",上游,2023-01-29,5.7万,言情,原创
3971522,蓬蓬采春,架空历史,7277110,24,2023-02-01,"女强,爽文",修仙的快乐她想象不到,2023-01-29,6.83万,无CP,原创
5339974,快乐土狗,架空历史,7635827,25,2023-02-01,"奇幻魔幻,西方罗曼,甜文",攻略四神后全身而退的可能性,2023-01-29,13.41万,言情,原创
1363235,吃吃汤圆呀,架空历史,5317102,26,2023-02-01,"情有独钟,系统,爽文,西幻",我在魔界开餐厅[西幻],2023-01-29,9.53万,言情,原创
4857211,吱知然,近代现代,7202567,27,2023-02-01,"生子,豪门世家,破镜重圆,相爱相杀",欺骗反派忠犬的小渣男,2023-01-29,8.77万,纯爱,原创
5274203,之闲闲,近代现代,7534550,26,2023-02-12,"时代奇缘,传奇",玄门祖师穿成假千金后爆红综艺,2023-02-09,30.13万,言情,原创
2257097,终南果,架空历史,7050524,27,2023-02-12,"成长,古代幻想,异想天开",被师门废尽修为后,2023-02-09,22.14万,言情,原创
5365785,白手套和猪肉脯,近代现代,7659870,21,2023-02-21,"网王,天之骄子,重生,黑篮",当赤司去打网球,2023-02-18,14.76万,无CP,衍生
4110024,扶文川,近代现代,6810792,22,2023-02-21,"娱乐圈,打脸,穿书,爽文",痛感转移后在综艺爆红了,2023-02-18,7.22万,言情,原创
2389650,噤非,近代现代,7006867,23,2023-02-21,"情有独钟,娱乐圈,甜文,爽文",失忆后我靠戏精人设在综艺大爆,2023-02-18,10.28万,纯爱,原创
4137792,绝世小垃圾,近代现代,6443641,24,2023-02-21,"豪门世家,天作之合,娱乐圈,甜文",老婆总以为我很渣,2023-02-18,8.62万,百合,原创
282324,漠漠无雨,近代现代,4632110,25,2023-02-21,"时代奇缘,豪门世家,甜文,爽文",玄学大佬穿成白月光替身,2023-02-18,9.67万,言情,原创
4909995,躺着当咸鱼,架空历史,7064357,26,2023-02-21,"火影,综漫,海贼王,咒回",论奶妈救人的正确方式,2023-02-18,30.05万,言情,衍生
3703288,晚饮无,近代现代,6128117,27,2023-02-21,"幻想空间,情有独钟,甜文,穿书",直男?你最好是,2023-02-18,9.47万,纯爱,原创
4667720,不尽不由,幻想未来,6786684,28,2023-02-21,"幻想空间,情有独钟,种田文,机甲",雄虫手打柠檬茶暴富[虫族],2023-02-18,11.34万,纯爱,原创
2161177,明顾,近代现代,5982360,35,2023-02-19,"三教九流,近水楼台",过境,2023-02-16,13.08万,言情,原创
2219409,抱不动春寒,近代现代,7411099,36,2023-02-19,"都市情缘,情有独钟,因缘邂逅,甜文",在你的眼眸,2023-02-16,20.11万,百合,原创
5021081,原川,幻想未来,7202995,37,2023-02-19,"年下,甜文,穿书,成长",当雄虫误入人类世界,2023-02-16,18.6万,纯爱,原创
2216628,云起风眠,近代现代,5560251,38,2023-02-19,"都市情缘,励志人生,甜文",殊途,2023-02-16,7.34万,言情,原创
3526544,笠枝,近代现代,7699798,39,2023-02-19,"都市情缘,甜文",他的千纸鹤糖[暗恋],2023-02-16,13.3万,言情,原创
1933304,九念于霁,近代现代,5033239,40,2023-02-19,"快穿,爽文",沙雕渣攻，在线快穿,2023-02-16,17.66万,纯爱,原创
5362171,莫堪寻,架空历史,7654979,41,2023-02-19,"年下,灵魂转换,宫廷侯爵,天作之合",当丞相和陛下灵魂互换后,2023-02-16,17.67万,纯爱,原创
3604057,釉上青梧,近代现代,6145337,42,2023-02-19,"都市情缘,情有独钟,近水楼台,甜文",温柔瘾,2023-02-16,14.66万,言情,原创
5332064,萧子夜,架空历史,7614686,43,2023-02-19,"强强,灵异神怪,前世今生,天作之合",你是人间不二法,2023-02-16,18.87万,百合,原创
1892863,幽幽筠,架空历史,6596545,44,2023-02-19,"情有独钟,破镜重圆,市井生活",外室有点甜,2023-02-16,26.55万,言情,原创
4808436,菜种子,架空历史,6931632,45,2023-02-19,"种田文,重生,甜文,爽文",我在原始部落生存的日子,2023-02-16,31.45万,纯爱,原创
2031970,阿呆爱小说,架空历史,6648600,46,2023-02-19,"豪门世家,阴差阳错,市井生活",当激起男主的占有欲,2023-02-16,32.72万,言情,原创
4428522,烟澜澜,架空历史,6438440,47,2023-02-19,"强强,欢喜冤家,励志人生",拭寒,2023-02-16,14.21万,言情,原创
564141,苏临客,近代现代,7194541,48,2023-02-19,"灵异神怪,天作之合,甜文,萌宠",对象他有九条命,2023-02-16,15.42万,纯爱,原创
773022,斯迈尔夫人,架空历史,3625895,49,2023-02-19,"综漫,家教,穿越时空,少年漫",不想当鬼王的柱不是好柱,2023-02-16,13.1万,言情,衍生
3388978,橘肉,近代现代,5798731,50,2023-02-19,"欢喜冤家,天之骄子,游戏网游,甜文",驯服那个野王,2023-02-16,21.15万,言情,原创
2032645,十八锦,近代现代,3217746,22,2023-02-16,"都市情缘,破镜重圆,时代新风",她的桃花源,2023-02-13,7.98万,言情,原创
4614116,俗夏,近代现代,6682580,23,2023-02-16,"都市情缘,因缘邂逅,网配,甜文",盲声,2023-02-13,14.69万,言情,原创
2638520,留君意,近代现代,5779855,17,2023-02-25,"豪门世家,情有独钟,恋爱合约,天作之合",偏执青梅今天也在装傻,2023-02-22,7.77万,百合,原创
3305191,火鹤将飞,架空历史,5089600,25,2023-02-15,"都市情缘,甜文,快穿,穿书",我是背景板大佬（快穿）,2023-02-12,19.15万,百合,原创
2390823,棠梨煮火,近代现代,5421531,25,2023-02-14,"情有独钟,甜文,时尚流行,逆袭",女团选秀被撩之后,2023-02-11,15.06万,言情,原创
4663614,千淼飞雪,架空历史,6767529,26,2023-02-14,"穿越时空,仙侠修真,异能,系统",穿到修真界攻略四个大佬,2023-02-11,21.72万,言情,原创
1862286,柠柠七,近代现代,6315301,27,2023-02-14,"豪门世家,娱乐圈,穿书",复仇的爱之与爱豆的二三事,2023-02-11,27.28万,言情,原创
4806072,一只大狐狸,架空历史,6928087,28,2023-02-14,"强强,江湖恩怨,三教九流,天作之合",江南烟雨时,2023-02-11,38.39万,言情,原创
1258129,画城,架空历史,2580816,41,2023-02-23,"灵异神怪,情有独钟,甜文,史诗奇幻",全职师父,2023-02-20,20.04万,言情,原创
5219517,知梦大人,近代现代,7457000,42,2023-02-23,"豪门世家,系统,穿书,爽文",穿进古早虐文后大杀四方,2023-02-20,28.62万,言情,原创
4584690,却光,幻想未来,6646221,43,2023-02-23,"情有独钟,星际,未来架空,爽文",猩红夜梦,2023-02-20,19.09万,言情,原创
5007818,雨后池上,近代现代,7434517,44,2023-02-23,"欢喜冤家,业界精英,时代新风",春暖花开去见你,2023-02-20,29.71万,言情,原创
2136369,壬甲木,架空历史,6376539,45,2023-02-23,"宫廷侯爵,情有独钟,天作之合,女强",陛下的侍寝小逃夫,2023-02-20,65.09万,言情,原创
2279251,紫箫寒月,近代现代,5259425,46,2023-02-23,"穿越时空,甜文,穿书,爽文",不断搞事后我爆红了,2023-02-20,20.15万,言情,原创
4646855,庄粥梦鱼,架空历史,6722126,47,2023-02-23,"奇幻魔幻,前世今生,甜文,成长",和我捅死的魔神成亲了,2023-02-20,27.18万,言情,原创
2090870,池风,近代现代,4136750,48,2023-02-23,"灵异神怪,无限流,甜文,爽文",在求生游戏教BOSS谈恋爱,2023-02-20,10.01万,纯爱,原创
3952145,洛云舟舟,幻想未来,5826160,26,2023-02-06,制服情缘,前方疯人院请绕行,2023-02-03,8.64万,言情,原创
1906234,泡面香肠君,近代现代,4101471,27,2023-02-06,"豪门世家,情有独钟,娱乐圈,穿书",穿成弃夫后被偏执大佬收养了,2023-02-03,10.12万,纯爱,原创
1064380,花间九声,架空历史,7609536,28,2023-02-06,"生子,重生,甜文",妻主饶命（女尊）,2023-02-03,16.16万,女尊,原创
4089046,荣野,近代现代,6361159,29,2023-02-06,"豪门世家,娱乐圈,甜文,萌宠",顶流他从不装喵,2023-02-03,18.67万,纯爱,原创
2672175,补白,架空历史,6023269,30,2023-02-06,"仙侠修真,系统,穿书",被无情道支配的反派,2023-02-03,8.1万,无CP,原创
5339384,浮游飞絮,近代现代,7624702,31,2023-02-06,"幻想空间,破镜重圆,励志人生,校园",和前夫重回十七岁,2023-02-03,12.38万,言情,原创
2529375,山河潇潇,近代现代,5566748,22,2023-02-07,"情有独钟,甜文",偏执真少爷重生后攻了假少爷,2023-02-04,9.21万,纯爱,原创
2266399,木半,架空历史,4097173,23,2023-02-07,"情有独钟,仙侠修真,重生,爽文",美人师兄失望透顶,2023-02-04,8.53万,纯爱,原创
3725146,祈荒,近代现代,7594755,23,2023-02-05,"强强,都市情缘,因缘邂逅,甜文",被疯美黑月光标记后,2023-02-02,14.01万,百合,原创
4823892,听眠枕弦,架空历史,7249886,24,2023-02-05,"情有独钟,破镜重圆,仙侠修真,甜文",宿敌小仙君沦为废人后,2023-02-02,10.93万,纯爱,原创
3699135,一只清,近代现代,6557321,25,2023-02-05,"情有独钟,青梅竹马,娱乐圈,甜文",我的竹马他会怀孕！,2023-02-02,11.82万,纯爱,原创
4660098,一程晚舟,架空历史,7248494,26,2023-02-05,"宫廷侯爵,爱情战争,天作之合,复仇虐渣",我是奸臣白月光,2023-02-02,10.86万,言情,原创
3968763,鸦泉,架空历史,5878671,27,2023-02-05,"平步青云,古典名著,穿书,市井生活",西门大官人在北宋末年,2023-02-02,20.94万,言情,衍生
4012357,荔枝酸奶,架空历史,6826811,28,2023-02-05,"情有独钟,仙侠修真,女配,穿书",死遁后我成了女主黑月光,2023-02-02,7.94万,百合,原创
4399766,日月百百,架空历史,7193910,29,2023-02-05,"天作之合,甜文",东宫娇藏,2023-02-02,11.56万,言情,原创
841967,同心难改的胡耀耀,近代现代,4979620,30,2023-02-05,"都市情缘,豪门世家,情有独钟,欢喜冤家",虽然是精神病但超好哄,2023-02-02,12.25万,百合,原创
1291835,何似秋风,近代现代,7657233,31,2023-02-05,"时代奇缘,灵异神怪,情有独钟,前世今生",老祖宗她总是撩我gl,2023-02-02,13.67万,百合,原创
3534064,揽疏狂,架空历史,6871839,32,2023-02-05,"强强,宫廷侯爵,天作之合,甜文",摄政王他祸乱后宫,2023-02-02,10.7万,纯爱,原创
4945667,布谷袅,近代现代,7443336,33,2023-02-05,"网王,综漫,近水楼台,柯南",邻家弟弟是女仆,2023-02-02,9.78万,纯爱,衍生
2173593,河畔芒草,幻想未来,7536782,34,2023-02-05,"女强,星际,打脸,爽文",我的世界有点假,2023-02-02,11.42万,言情,原创
2015965,糯团子,近代现代,6539565,24,2023-02-13,"豪门世家,天之骄子,甜文,爽文",天鹅绒,2023-02-10,10.66万,言情,原创
788424,沫问,幻想未来,6673784,25,2023-02-13,"强强,星际,爽文",我的男友是星舰,2023-02-10,7.52万,言情,原创
5379542,枳芋,近代现代,7680621,26,2023-02-13,"幻想空间,异世大陆,游戏网游,大冒险",[原神]间谍也能称霸提瓦特,2023-02-10,10.2万,言情,衍生
3959982,秦晚书,近代现代,6182997,27,2023-02-13,"前世今生,少年漫,成长,咒回",只有伏黑哥被迫害的世界达成了,2023-02-10,8.63万,纯爱,衍生
3155472,青舟九水,近代现代,6634435,28,2023-02-13,"穿越时空,娱乐圈,甜文,萌宠",玛丽苏攻他靠卖萌上位,2023-02-10,9.11万,纯爱,原创
4454027,倾颓流年,架空历史,6600828,29,2023-02-13,"宫廷侯爵,虐恋情深,前世今生,爽文",元后,2023-02-10,9.3万,言情,原创
4095863,银冬雪,幻想未来,6183840,30,2023-02-13,"强强,星际,甜文,未来架空",咸鱼不想翻身,2023-02-10,31.41万,言情,原创
317838,神秘小仙,近代现代,7725435,29,2023-02-26,"网王,天之骄子,竞技,爽文",立海修罗,2023-02-23,15.57万,无CP,衍生
1634041,牵梦,近代现代,6391333,30,2023-02-26,"幻想空间,豪门世家,因缘邂逅,逆袭",这个梦我欲罢不能,2023-02-23,24.22万,言情,原创
3433229,茶衣,近代现代,7433598,31,2023-02-26,豪门世家,春日早婚,2023-02-23,7.95万,言情,原创
3314569,枫卿叶落,近代现代,6522993,32,2023-02-26,"综漫,重生,文野,柯南",逆天改命后，诸伏警官他转职了,2023-02-23,11.97万,无CP,衍生
1138506,犹未雪狸,古色古香,5884831,33,2023-02-26,"穿越时空,洪荒,仙侠修真,爽文",我在洪荒当咸鱼,2023-02-23,9.01万,言情,衍生
3345656,月下倾舞,架空历史,7621959,33,2023-02-18,"红楼梦,宫廷侯爵,天作之合,穿越时空",红楼之恒心向玉,2023-02-15,14.31万,言情,衍生
2401021,疯狂更新,架空历史,7138701,34,2023-02-18,"生子,年下,穿书,基建",聋哑废太子在别国搞基建,2023-02-15,9.65万,纯爱,原创
5383399,红豆番薯,近代现代,7686481,35,2023-02-18,"都市情缘,情有独钟",打工人今天还在受气吗,2023-02-15,14.08万,言情,原创
4647893,狂想先知,近代现代,7705550,36,2023-02-18,"竞技,业界精英,现代架空,爽文",场均失球一点零[足球],2023-02-15,9.32万,言情,衍生
5407323,青女霜,架空历史,7720369,37,2023-02-18,甜文,黑莲花师弟总以为自己是替身,2023-02-15,8.49万,言情,原创
5346653,夙雀翱粲,架空历史,7704953,38,2023-02-18,"穿越时空,女强,甜文,穿书",夫郞是个小哭包（女尊）,2023-02-15,11.33万,女尊,原创
3945497,东青衔枝,架空历史,7704939,39,2023-02-18,"奇幻魔幻,欢喜冤家,西幻,史诗奇幻",我那暴躁的魔法师男友,2023-02-15,9.41万,纯爱,原创
4295688,今知子,近代现代,6816181,40,2023-02-18,"情有独钟,恋爱合约,甜文,校园",绿茶舍友他天天都在钓我,2023-02-15,9.43万,纯爱,原创
4840665,安潼,架空历史,7073501,41,2023-02-18,"红楼梦,穿书,科举,朝堂之上",[红楼+科举]我在荣国府搞内卷,2023-02-15,12.77万,言情,衍生
4418432,尖刀猫,古色古香,7091710,42,2023-02-18,"情有独钟,历史衍生,古典名著,萌宠",[西游]唐妖征订录,2023-02-15,9.84万,纯爱,衍生
484670,百里挑一,架空历史,7398554,43,2023-02-18,"随身空间,穿越时空,种田文,末世",末世求生，但在古代,2023-02-15,20.91万,言情,原创
496153,落花浅笑,近代现代,7562309,44,2023-02-18,"情有独钟,穿越时空,甜文",穿成校园文的校花女配,2023-02-15,11.75万,言情,原创
4558241,拿铁奶夕,近代现代,6666078,45,2023-02-18,"花季雨季,欢喜冤家,破镜重圆,校园",掉马后死对头真香了,2023-02-15,13.49万,纯爱,原创
